"MSAPlate","AssayStrip","AssayCol","AssayRow","MfgPlate","Pool","MfgStrip","MfgCol","MfgRow"
46,5,10,4,210,"B",3,6,4
46,5,10,5,210,"B",3,6,5
46,5,10,6,210,"B",3,6,6
46,5,10,7,210,"B",3,6,7
46,5,10,8,210,"B",3,6,8
46,6,11,1,68,"A",3,5,1
46,6,11,2,68,"A",3,5,2
46,6,11,3,68,"A",3,5,3
46,6,11,4,68,"A",3,5,4
46,6,11,5,68,"A",3,5,5
46,6,11,6,68,"A",3,5,6
46,6,11,7,68,"A",3,5,7
46,6,11,8,68,"A",3,5,8
46,6,12,1,68,"A",3,6,1
46,6,12,2,68,"A",3,6,2
46,6,12,3,68,"A",3,6,3
46,6,12,4,68,"A",3,6,4
46,6,12,5,68,"A",3,6,5
46,6,12,6,68,"A",3,6,6
46,6,12,7,68,"A",3,6,7
46,6,12,8,68,"A",3,6,8
47,1,1,1,40,"A",3,5,1
47,1,1,2,40,"A",3,5,2
47,1,1,3,40,"A",3,5,3
47,1,1,4,40,"A",3,5,4
47,1,1,5,40,"A",3,5,5
47,1,1,6,40,"A",3,5,6
47,1,1,7,40,"A",3,5,7
47,1,1,8,40,"A",3,5,8
47,1,2,1,40,"A",3,6,1
47,1,2,2,40,"A",3,6,2
47,1,2,3,40,"A",3,6,3
47,1,2,4,40,"A",3,6,4
47,1,2,5,40,"A",3,6,5
47,1,2,6,40,"A",3,6,6
47,1,2,7,40,"A",3,6,7
47,1,2,8,40,"A",3,6,8
47,2,3,1,297,"B",3,5,1
47,2,3,2,297,"B",3,5,2
47,2,3,3,297,"B",3,5,3
47,2,3,4,297,"B",3,5,4
47,2,3,5,297,"B",3,5,5
47,2,3,6,297,"B",3,5,6
47,2,3,7,297,"B",3,5,7
47,2,3,8,297,"B",3,5,8
47,2,4,1,297,"B",3,6,1
47,2,4,2,297,"B",3,6,2
47,2,4,3,297,"B",3,6,3
47,2,4,4,297,"B",3,6,4
47,2,4,5,297,"B",3,6,5
47,2,4,6,297,"B",3,6,6
47,2,4,7,297,"B",3,6,7
47,2,4,8,297,"B",3,6,8
47,3,5,1,194,"B",3,5,1
47,3,5,2,194,"B",3,5,2
47,3,5,3,194,"B",3,5,3
47,3,5,4,194,"B",3,5,4
47,3,5,5,194,"B",3,5,5
47,3,5,6,194,"B",3,5,6
47,3,5,7,194,"B",3,5,7
47,3,5,8,194,"B",3,5,8
47,3,6,1,194,"B",3,6,1
47,3,6,2,194,"B",3,6,2
47,3,6,3,194,"B",3,6,3
47,3,6,4,194,"B",3,6,4
47,3,6,5,194,"B",3,6,5
47,3,6,6,194,"B",3,6,6
47,3,6,7,194,"B",3,6,7
47,3,6,8,194,"B",3,6,8
47,4,7,1,284,"B",1,1,1
47,4,7,2,284,"B",1,1,2
47,4,7,3,284,"B",1,1,3
47,4,7,4,284,"B",1,1,4
47,4,7,5,284,"B",1,1,5
47,4,7,6,284,"B",1,1,6
47,4,7,7,284,"B",1,1,7
47,4,7,8,284,"B",1,1,8
47,4,8,1,284,"B",1,2,1
47,4,8,2,284,"B",1,2,2
47,4,8,3,284,"B",1,2,3
47,4,8,4,284,"B",1,2,4
47,4,8,5,284,"B",1,2,5
47,4,8,6,284,"B",1,2,6
47,4,8,7,284,"B",1,2,7
47,4,8,8,284,"B",1,2,8
47,5,9,1,85,"A",3,5,1
47,5,9,2,85,"A",3,5,2
47,5,9,3,85,"A",3,5,3
47,5,9,4,85,"A",3,5,4
47,5,9,5,85,"A",3,5,5
47,5,9,6,85,"A",3,5,6
47,5,9,7,85,"A",3,5,7
47,5,9,8,85,"A",3,5,8
47,5,10,1,85,"A",3,6,1
47,5,10,2,85,"A",3,6,2
47,5,10,3,85,"A",3,6,3
47,5,10,4,85,"A",3,6,4
47,5,10,5,85,"A",3,6,5
47,5,10,6,85,"A",3,6,6
47,5,10,7,85,"A",3,6,7
47,5,10,8,85,"A",3,6,8
47,6,11,1,56,"A",3,5,1
47,6,11,2,56,"A",3,5,2
47,6,11,3,56,"A",3,5,3
47,6,11,4,56,"A",3,5,4
47,6,11,5,56,"A",3,5,5
47,6,11,6,56,"A",3,5,6
47,6,11,7,56,"A",3,5,7
47,6,11,8,56,"A",3,5,8
47,6,12,1,56,"A",3,6,1
47,6,12,2,56,"A",3,6,2
47,6,12,3,56,"A",3,6,3
47,6,12,4,56,"A",3,6,4
47,6,12,5,56,"A",3,6,5
47,6,12,6,56,"A",3,6,6
47,6,12,7,56,"A",3,6,7
47,6,12,8,56,"A",3,6,8
48,1,1,1,194,"B",4,7,1
48,1,1,2,194,"B",4,7,2
48,1,1,3,194,"B",4,7,3
48,1,1,4,194,"B",4,7,4
48,1,1,5,194,"B",4,7,5
48,1,1,6,194,"B",4,7,6
48,1,1,7,194,"B",4,7,7
48,1,1,8,194,"B",4,7,8
48,1,2,1,194,"B",4,8,1
48,1,2,2,194,"B",4,8,2
48,1,2,3,194,"B",4,8,3
48,1,2,4,194,"B",4,8,4
48,1,2,5,194,"B",4,8,5
48,1,2,6,194,"B",4,8,6
48,1,2,7,194,"B",4,8,7
48,1,2,8,194,"B",4,8,8
48,2,3,1,217,"B",5,9,1
48,2,3,2,217,"B",5,9,2
48,2,3,3,217,"B",5,9,3
48,2,3,4,217,"B",5,9,4
48,2,3,5,217,"B",5,9,5
48,2,3,6,217,"B",5,9,6
48,2,3,7,217,"B",5,9,7
48,2,3,8,217,"B",5,9,8
48,2,4,1,217,"B",5,10,1
48,2,4,2,217,"B",5,10,2
48,2,4,3,217,"B",5,10,3
48,2,4,4,217,"B",5,10,4
48,2,4,5,217,"B",5,10,5
48,2,4,6,217,"B",5,10,6
48,2,4,7,217,"B",5,10,7
48,2,4,8,217,"B",5,10,8
48,3,5,1,140,"B",1,1,1
48,3,5,2,140,"B",1,1,2
48,3,5,3,140,"B",1,1,3
48,3,5,4,140,"B",1,1,4
48,3,5,5,140,"B",1,1,5
48,3,5,6,140,"B",1,1,6
48,3,5,7,140,"B",1,1,7
48,3,5,8,140,"B",1,1,8
48,3,6,1,140,"B",1,2,1
48,3,6,2,140,"B",1,2,2
48,3,6,3,140,"B",1,2,3
48,3,6,4,140,"B",1,2,4
48,3,6,5,140,"B",1,2,5
48,3,6,6,140,"B",1,2,6
48,3,6,7,140,"B",1,2,7
48,3,6,8,140,"B",1,2,8
48,4,7,1,93,"A",2,3,1
48,4,7,2,93,"A",2,3,2
48,4,7,3,93,"A",2,3,3
48,4,7,4,93,"A",2,3,4
48,4,7,5,93,"A",2,3,5
48,4,7,6,93,"A",2,3,6
48,4,7,7,93,"A",2,3,7
48,4,7,8,93,"A",2,3,8
48,4,8,1,93,"A",2,4,1
48,4,8,2,93,"A",2,4,2
48,4,8,3,93,"A",2,4,3
48,4,8,4,93,"A",2,4,4
48,4,8,5,93,"A",2,4,5
48,4,8,6,93,"A",2,4,6
48,4,8,7,93,"A",2,4,7
48,4,8,8,93,"A",2,4,8
48,5,9,1,63,"A",5,9,1
48,5,9,2,63,"A",5,9,2
48,5,9,3,63,"A",5,9,3
48,5,9,4,63,"A",5,9,4
48,5,9,5,63,"A",5,9,5
48,5,9,6,63,"A",5,9,6
48,5,9,7,63,"A",5,9,7
48,5,9,8,63,"A",5,9,8
48,5,10,1,63,"A",5,10,1
48,5,10,2,63,"A",5,10,2
48,5,10,3,63,"A",5,10,3
48,5,10,4,63,"A",5,10,4
48,5,10,5,63,"A",5,10,5
48,5,10,6,63,"A",5,10,6
48,5,10,7,63,"A",5,10,7
48,5,10,8,63,"A",5,10,8
48,6,11,1,43,"A",2,3,1
48,6,11,2,43,"A",2,3,2
48,6,11,3,43,"A",2,3,3
48,6,11,4,43,"A",2,3,4
48,6,11,5,43,"A",2,3,5
48,6,11,6,43,"A",2,3,6
48,6,11,7,43,"A",2,3,7
48,6,11,8,43,"A",2,3,8
48,6,12,1,43,"A",2,4,1
48,6,12,2,43,"A",2,4,2
48,6,12,3,43,"A",2,4,3
48,6,12,4,43,"A",2,4,4
48,6,12,5,43,"A",2,4,5
48,6,12,6,43,"A",2,4,6
48,6,12,7,43,"A",2,4,7
48,6,12,8,43,"A",2,4,8
49,1,1,1,285,"B",4,7,1
49,1,1,2,285,"B",4,7,2
49,1,1,3,285,"B",4,7,3
49,1,1,4,285,"B",4,7,4
49,1,1,5,285,"B",4,7,5
49,1,1,6,285,"B",4,7,6
49,1,1,7,285,"B",4,7,7
49,1,1,8,285,"B",4,7,8
49,1,2,1,285,"B",4,8,1
49,1,2,2,285,"B",4,8,2
49,1,2,3,285,"B",4,8,3
49,1,2,4,285,"B",4,8,4
49,1,2,5,285,"B",4,8,5
49,1,2,6,285,"B",4,8,6
49,1,2,7,285,"B",4,8,7
49,1,2,8,285,"B",4,8,8
49,2,3,1,37,"A",4,7,1
49,2,3,2,37,"A",4,7,2
49,2,3,3,37,"A",4,7,3
49,2,3,4,37,"A",4,7,4
49,2,3,5,37,"A",4,7,5
49,2,3,6,37,"A",4,7,6
49,2,3,7,37,"A",4,7,7
49,2,3,8,37,"A",4,7,8
49,2,4,1,37,"A",4,8,1
49,2,4,2,37,"A",4,8,2
49,2,4,3,37,"A",4,8,3
49,2,4,4,37,"A",4,8,4
49,2,4,5,37,"A",4,8,5
49,2,4,6,37,"A",4,8,6
49,2,4,7,37,"A",4,8,7
49,2,4,8,37,"A",4,8,8
49,3,5,1,47,"A",4,7,1
49,3,5,2,47,"A",4,7,2
49,3,5,3,47,"A",4,7,3
49,3,5,4,47,"A",4,7,4
49,3,5,5,47,"A",4,7,5
49,3,5,6,47,"A",4,7,6
49,3,5,7,47,"A",4,7,7
49,3,5,8,47,"A",4,7,8
49,3,6,1,47,"A",4,8,1
49,3,6,2,47,"A",4,8,2
49,3,6,3,47,"A",4,8,3
49,3,6,4,47,"A",4,8,4
49,3,6,5,47,"A",4,8,5
49,3,6,6,47,"A",4,8,6
49,3,6,7,47,"A",4,8,7
49,3,6,8,47,"A",4,8,8
49,4,7,1,285,"B",1,1,1
49,4,7,2,285,"B",1,1,2
49,4,7,3,285,"B",1,1,3
49,4,7,4,285,"B",1,1,4
49,4,7,5,285,"B",1,1,5
49,4,7,6,285,"B",1,1,6
49,4,7,7,285,"B",1,1,7
49,4,7,8,285,"B",1,1,8
49,4,8,1,285,"B",1,2,1
49,4,8,2,285,"B",1,2,2
49,4,8,3,285,"B",1,2,3
49,4,8,4,285,"B",1,2,4
49,4,8,5,285,"B",1,2,5
49,4,8,6,285,"B",1,2,6
49,4,8,7,285,"B",1,2,7
49,4,8,8,285,"B",1,2,8
49,5,9,1,82,"A",2,3,1
49,5,9,2,82,"A",2,3,2
49,5,9,3,82,"A",2,3,3
49,5,9,4,82,"A",2,3,4
49,5,9,5,82,"A",2,3,5
49,5,9,6,82,"A",2,3,6
49,5,9,7,82,"A",2,3,7
49,5,9,8,82,"A",2,3,8
49,5,10,1,82,"A",2,4,1
49,5,10,2,82,"A",2,4,2
49,5,10,3,82,"A",2,4,3
49,5,10,4,82,"A",2,4,4
49,5,10,5,82,"A",2,4,5
49,5,10,6,82,"A",2,4,6
49,5,10,7,82,"A",2,4,7
49,5,10,8,82,"A",2,4,8
49,6,11,1,285,"B",2,3,1
49,6,11,2,285,"B",2,3,2
49,6,11,3,285,"B",2,3,3
49,6,11,4,285,"B",2,3,4
49,6,11,5,285,"B",2,3,5
49,6,11,6,285,"B",2,3,6
49,6,11,7,285,"B",2,3,7
49,6,11,8,285,"B",2,3,8
49,6,12,1,285,"B",2,4,1
49,6,12,2,285,"B",2,4,2
49,6,12,3,285,"B",2,4,3
49,6,12,4,285,"B",2,4,4
49,6,12,5,285,"B",2,4,5
49,6,12,6,285,"B",2,4,6
49,6,12,7,285,"B",2,4,7
49,6,12,8,285,"B",2,4,8
50,1,1,1,78,"A",5,9,1
50,1,1,2,78,"A",5,9,2
50,1,1,3,78,"A",5,9,3
50,1,1,4,78,"A",5,9,4
50,1,1,5,78,"A",5,9,5
50,1,1,6,78,"A",5,9,6
50,1,1,7,78,"A",5,9,7
50,1,1,8,78,"A",5,9,8
50,1,2,1,78,"A",5,10,1
50,1,2,2,78,"A",5,10,2
50,1,2,3,78,"A",5,10,3
50,1,2,4,78,"A",5,10,4
50,1,2,5,78,"A",5,10,5
50,1,2,6,78,"A",5,10,6
50,1,2,7,78,"A",5,10,7
50,1,2,8,78,"A",5,10,8
50,2,3,1,292,"B",1,1,1
50,2,3,2,292,"B",1,1,2
50,2,3,3,292,"B",1,1,3
50,2,3,4,292,"B",1,1,4
50,2,3,5,292,"B",1,1,5
50,2,3,6,292,"B",1,1,6
50,2,3,7,292,"B",1,1,7
50,2,3,8,292,"B",1,1,8
50,2,4,1,292,"B",1,2,1
50,2,4,2,292,"B",1,2,2
50,2,4,3,292,"B",1,2,3
50,2,4,4,292,"B",1,2,4
50,2,4,5,292,"B",1,2,5
50,2,4,6,292,"B",1,2,6
50,2,4,7,292,"B",1,2,7
50,2,4,8,292,"B",1,2,8
50,3,5,1,281,"B",4,7,1
50,3,5,2,281,"B",4,7,2
50,3,5,3,281,"B",4,7,3
50,3,5,4,281,"B",4,7,4
50,3,5,5,281,"B",4,7,5
50,3,5,6,281,"B",4,7,6
50,3,5,7,281,"B",4,7,7
50,3,5,8,281,"B",4,7,8
50,3,6,1,281,"B",4,8,1
50,3,6,2,281,"B",4,8,2
50,3,6,3,281,"B",4,8,3
50,3,6,4,281,"B",4,8,4
50,3,6,5,281,"B",4,8,5
50,3,6,6,281,"B",4,8,6
50,3,6,7,281,"B",4,8,7
50,3,6,8,281,"B",4,8,8
50,4,7,1,289,"B",3,5,1
50,4,7,2,289,"B",3,5,2
50,4,7,3,289,"B",3,5,3
50,4,7,4,289,"B",3,5,4
50,4,7,5,289,"B",3,5,5
50,4,7,6,289,"B",3,5,6
50,4,7,7,289,"B",3,5,7
50,4,7,8,289,"B",3,5,8
50,4,8,1,289,"B",3,6,1
50,4,8,2,289,"B",3,6,2
50,4,8,3,289,"B",3,6,3
50,4,8,4,289,"B",3,6,4
50,4,8,5,289,"B",3,6,5
50,4,8,6,289,"B",3,6,6
50,4,8,7,289,"B",3,6,7
50,4,8,8,289,"B",3,6,8
50,5,9,1,44,"A",3,5,1
50,5,9,2,44,"A",3,5,2
50,5,9,3,44,"A",3,5,3
50,5,9,4,44,"A",3,5,4
50,5,9,5,44,"A",3,5,5
50,5,9,6,44,"A",3,5,6
50,5,9,7,44,"A",3,5,7
50,5,9,8,44,"A",3,5,8
50,5,10,1,44,"A",3,6,1
50,5,10,2,44,"A",3,6,2
50,5,10,3,44,"A",3,6,3
50,5,10,4,44,"A",3,6,4
50,5,10,5,44,"A",3,6,5
50,5,10,6,44,"A",3,6,6
50,5,10,7,44,"A",3,6,7
50,5,10,8,44,"A",3,6,8
50,6,11,1,41,"A",2,3,1
50,6,11,2,41,"A",2,3,2
50,6,11,3,41,"A",2,3,3
50,6,11,4,41,"A",2,3,4
50,6,11,5,41,"A",2,3,5
50,6,11,6,41,"A",2,3,6
50,6,11,7,41,"A",2,3,7
50,6,11,8,41,"A",2,3,8
50,6,12,1,41,"A",2,4,1
50,6,12,2,41,"A",2,4,2
50,6,12,3,41,"A",2,4,3
50,6,12,4,41,"A",2,4,4
50,6,12,5,41,"A",2,4,5
50,6,12,6,41,"A",2,4,6
50,6,12,7,41,"A",2,4,7
50,6,12,8,41,"A",2,4,8
