"Day","Shift","Run","AssayRow","AssayCol","A450","A650"
2,"Evening",19,"3","7",0.439,0.037
2,"Evening",19,"4","7",0.425,0.036
2,"Evening",19,"5","7",0.428,0.037
2,"Evening",19,"6","7",0.389,0.035
2,"Evening",19,"7","7",0.432,0.036
2,"Evening",19,"8","7",0.471,0.035
2,"Evening",19,"1","8",0.459,0.037
2,"Evening",19,"2","8",0.408,0.036
2,"Evening",19,"3","8",0.475,0.039
2,"Evening",19,"4","8",0.397,0.037
2,"Evening",19,"5","8",0.399,0.037
2,"Evening",19,"6","8",0.453,0.037
2,"Evening",19,"7","8",0.442,0.034
2,"Evening",19,"8","8",0.417,0.036
2,"Evening",19,"1","9",0.466,0.038
2,"Evening",19,"2","9",0.446,0.037
2,"Evening",19,"3","9",0.428,0.039
2,"Evening",19,"4","9",0.384,0.038
2,"Evening",19,"5","9",0.442,0.038
2,"Evening",19,"6","9",0.406,0.036
2,"Evening",19,"7","9",0.377,0.034
2,"Evening",19,"8","9",0.438,0.038
2,"Evening",19,"1","10",0.458,0.037
2,"Evening",19,"2","10",0.368,0.035
2,"Evening",19,"3","10",0.423,0.039
2,"Evening",19,"4","10",0.438,0.036
2,"Evening",19,"5","10",0.401,0.035
2,"Evening",19,"6","10",0.484,0.038
2,"Evening",19,"7","10",0.462,0.035
2,"Evening",19,"8","10",0.446,0.037
2,"Evening",19,"1","11",0.462,0.037
2,"Evening",19,"2","11",0.42,0.036
2,"Evening",19,"3","11",0.408,0.039
2,"Evening",19,"4","11",0.363,0.037
2,"Evening",19,"5","11",0.417,0.039
2,"Evening",19,"6","11",0.434,0.037
2,"Evening",19,"7","11",0.401,0.035
2,"Evening",19,"8","11",0.454,0.036
2,"Evening",19,"1","12",0.427,0.038
2,"Evening",19,"2","12",0.403,0.036
2,"Evening",19,"3","12",0.461,0.039
2,"Evening",19,"4","12",0.415,0.037
2,"Evening",19,"5","12",0.42,0.037
2,"Evening",19,"6","12",0.488,0.038
2,"Evening",19,"7","12",0.505,0.036
2,"Evening",19,"8","12",0.487,0.036
2,"Evening",20,"1","1",0.365,0.035
2,"Evening",20,"2","1",0.382,0.035
2,"Evening",20,"3","1",0.403,0.035
2,"Evening",20,"4","1",0.372,0.036
2,"Evening",20,"5","1",0.403,0.037
2,"Evening",20,"6","1",0.402,0.035
2,"Evening",20,"7","1",0.442,0.035
2,"Evening",20,"8","1",0.426,0.036
2,"Evening",20,"1","2",0.35,0.035
2,"Evening",20,"2","2",0.424,0.035
2,"Evening",20,"3","2",0.369,0.036
2,"Evening",20,"4","2",0.409,0.038
2,"Evening",20,"5","2",0.424,0.037
2,"Evening",20,"6","2",0.399,0.035
2,"Evening",20,"7","2",0.428,0.034
2,"Evening",20,"8","2",0.395,0.035
2,"Evening",20,"1","3",0.386,0.036
2,"Evening",20,"2","3",0.434,0.035
2,"Evening",20,"3","3",0.453,0.037
2,"Evening",20,"4","3",0.402,0.037
2,"Evening",20,"5","3",0.436,0.037
2,"Evening",20,"6","3",0.476,0.036
2,"Evening",20,"7","3",0.487,0.036
2,"Evening",20,"8","3",0.513,0.038
2,"Evening",20,"1","4",0.434,0.038
2,"Evening",20,"2","4",0.393,0.035
2,"Evening",20,"3","4",0.382,0.037
2,"Evening",20,"4","4",0.403,0.036
2,"Evening",20,"5","4",0.422,0.038
2,"Evening",20,"6","4",0.426,0.034
2,"Evening",20,"7","4",0.42,0.035
2,"Evening",20,"8","4",0.489,0.037
2,"Evening",20,"1","5",0.384,0.035
2,"Evening",20,"2","5",0.435,0.037
2,"Evening",20,"3","5",0.468,0.037
2,"Evening",20,"4","5",0.417,0.036
2,"Evening",20,"5","5",0.413,0.035
2,"Evening",20,"6","5",0.42,0.035
2,"Evening",20,"7","5",0.403,0.033
2,"Evening",20,"8","5",0.396,0.035
2,"Evening",20,"1","6",0.419,0.037
2,"Evening",20,"2","6",0.422,0.035
2,"Evening",20,"3","6",0.371,0.035
2,"Evening",20,"4","6",0.413,0.037
2,"Evening",20,"5","6",0.425,0.037
2,"Evening",20,"6","6",0.45,0.037
2,"Evening",20,"7","6",0.412,0.036
2,"Evening",20,"8","6",0.453,0.038
2,"Evening",20,"1","7",0.434,0.038
2,"Evening",20,"2","7",0.485,0.036
2,"Evening",20,"3","7",0.464,0.038
2,"Evening",20,"4","7",0.448,0.038
2,"Evening",20,"5","7",0.425,0.038
2,"Evening",20,"6","7",0.407,0.036
2,"Evening",20,"7","7",0.409,0.035
2,"Evening",20,"8","7",0.491,0.037
2,"Evening",20,"1","8",0.412,0.037
2,"Evening",20,"2","8",0.416,0.036
2,"Evening",20,"3","8",0.446,0.036
2,"Evening",20,"4","8",0.427,0.037
2,"Evening",20,"5","8",0.428,0.037
2,"Evening",20,"6","8",0.434,0.037
2,"Evening",20,"7","8",0.434,0.034
2,"Evening",20,"8","8",0.435,0.036
2,"Evening",20,"1","9",0.418,0.039
2,"Evening",20,"2","9",0.448,0.037
2,"Evening",20,"3","9",0.457,0.04
2,"Evening",20,"4","9",0.428,0.038
2,"Evening",20,"5","9",0.4,0.038
2,"Evening",20,"6","9",0.401,0.037
2,"Evening",20,"7","9",0.408,0.034
2,"Evening",20,"8","9",0.509,0.043
2,"Evening",20,"1","10",0.372,0.036
2,"Evening",20,"2","10",0.384,0.037
2,"Evening",20,"3","10",0.434,0.039
2,"Evening",20,"4","10",0.415,0.039
2,"Evening",20,"5","10",0.438,0.037
2,"Evening",20,"6","10",0.471,0.04
2,"Evening",20,"7","10",0.458,0.037
2,"Evening",20,"8","10",0.476,0.039
2,"Evening",20,"1","11",0.433,0.038
2,"Evening",20,"2","11",0.503,0.036
2,"Evening",20,"3","11",0.471,0.039
2,"Evening",20,"4","11",0.47,0.038
2,"Evening",20,"5","11",0.435,0.04
2,"Evening",20,"6","11",0.485,0.037
2,"Evening",20,"7","11",0.462,0.036
2,"Evening",20,"8","11",0.505,0.038
2,"Evening",20,"1","12",0.461,0.039
2,"Evening",20,"2","12",0.462,0.038
2,"Evening",20,"3","12",0.489,0.038
2,"Evening",20,"4","12",0.484,0.038
2,"Evening",20,"5","12",0.519,0.04
2,"Evening",20,"6","12",0.524,0.039
2,"Evening",20,"7","12",0.51,0.036
2,"Evening",20,"8","12",0.526,0.038
2,"Evening",21,"1","1",0.418,0.035
2,"Evening",21,"2","1",0.447,0.033
2,"Evening",21,"3","1",0.447,0.038
2,"Evening",21,"4","1",0.397,0.036
2,"Evening",21,"5","1",0.403,0.037
2,"Evening",21,"6","1",0.462,0.035
2,"Evening",21,"7","1",0.447,0.035
2,"Evening",21,"8","1",0.45,0.037
2,"Evening",21,"1","2",0.37,0.037
2,"Evening",21,"2","2",0.463,0.036
2,"Evening",21,"3","2",0.364,0.035
2,"Evening",21,"4","2",0.413,0.038
2,"Evening",21,"5","2",0.413,0.036
2,"Evening",21,"6","2",0.403,0.034
2,"Evening",21,"7","2",0.422,0.035
2,"Evening",21,"8","2",0.409,0.034
2,"Evening",21,"1","3",0.416,0.035
2,"Evening",21,"2","3",0.442,0.035
2,"Evening",21,"3","3",0.497,0.037
2,"Evening",21,"4","3",0.398,0.037
2,"Evening",21,"5","3",0.411,0.037
2,"Evening",21,"6","3",0.465,0.035
2,"Evening",21,"7","3",0.461,0.034
2,"Evening",21,"8","3",0.46,0.037
2,"Evening",21,"1","4",0.406,0.036
2,"Evening",21,"2","4",0.432,0.035
2,"Evening",21,"3","4",0.361,0.034
2,"Evening",21,"4","4",0.413,0.036
2,"Evening",21,"5","4",0.421,0.037
2,"Evening",21,"6","4",0.404,0.034
2,"Evening",21,"7","4",0.399,0.036
2,"Evening",21,"8","4",0.503,0.036
2,"Evening",21,"1","5",0.421,0.036
2,"Evening",21,"2","5",0.422,0.035
2,"Evening",21,"3","5",0.495,0.038
2,"Evening",21,"4","5",0.428,0.037
2,"Evening",21,"5","5",0.405,0.036
2,"Evening",21,"6","5",0.431,0.035
2,"Evening",21,"7","5",0.403,0.035
2,"Evening",21,"8","5",0.412,0.036
2,"Evening",21,"1","6",0.425,0.035
2,"Evening",21,"2","6",0.467,0.037
2,"Evening",21,"3","6",0.381,0.035
2,"Evening",21,"4","6",0.417,0.038
2,"Evening",21,"5","6",0.411,0.034
2,"Evening",21,"6","6",0.488,0.037
2,"Evening",21,"7","6",0.427,0.034
2,"Evening",21,"8","6",0.51,0.037
2,"Evening",21,"1","7",0.432,0.037
2,"Evening",21,"2","7",0.531,0.037
2,"Evening",21,"3","7",0.461,0.038
2,"Evening",21,"4","7",0.455,0.038
2,"Evening",21,"5","7",0.397,0.038
2,"Evening",21,"6","7",0.423,0.034
2,"Evening",21,"7","7",0.449,0.036
2,"Evening",21,"8","7",0.499,0.037
2,"Evening",21,"1","8",0.487,0.037
2,"Evening",21,"2","8",0.441,0.036
2,"Evening",21,"3","8",0.484,0.038
2,"Evening",21,"4","8",0.411,0.037
2,"Evening",21,"5","8",0.463,0.038
2,"Evening",21,"6","8",0.448,0.036
2,"Evening",21,"7","8",0.422,0.035
2,"Evening",21,"8","8",0.463,0.038
2,"Evening",21,"1","9",0.405,0.039
2,"Evening",21,"2","9",0.473,0.036
2,"Evening",21,"3","9",0.421,0.039
2,"Evening",21,"4","9",0.394,0.037
2,"Evening",21,"5","9",0.373,0.038
2,"Evening",21,"6","9",0.398,0.036
2,"Evening",21,"7","9",0.402,0.035
2,"Evening",21,"8","9",0.468,0.038
2,"Evening",21,"1","10",0.397,0.037
2,"Evening",21,"2","10",0.412,0.038
2,"Evening",21,"3","10",0.402,0.037
2,"Evening",21,"4","10",0.417,0.039
2,"Evening",21,"5","10",0.42,0.038
2,"Evening",21,"6","10",0.452,0.035
2,"Evening",21,"7","10",0.455,0.036
2,"Evening",21,"8","10",0.47,0.036
2,"Evening",21,"1","11",0.373,0.039
2,"Evening",21,"2","11",0.453,0.052
2,"Evening",21,"3","11",0.404,0.038
2,"Evening",21,"4","11",0.416,0.038
2,"Evening",21,"5","11",0.417,0.04
2,"Evening",21,"6","11",0.409,0.037
2,"Evening",21,"7","11",0.447,0.035
2,"Evening",21,"8","11",0.483,0.038
2,"Evening",21,"1","12",0.388,0.038
2,"Evening",21,"2","12",0.41,0.036
2,"Evening",21,"3","12",0.462,0.038
2,"Evening",21,"4","12",0.416,0.036
2,"Evening",21,"5","12",0.441,0.038
2,"Evening",21,"6","12",0.443,0.036
2,"Evening",21,"7","12",0.395,0.035
2,"Evening",21,"8","12",0.471,0.037
2,"Evening",22,"1","1",0.428,0.036
2,"Evening",22,"2","1",0.506,0.035
2,"Evening",22,"3","1",0.515,0.037
2,"Evening",22,"4","1",0.471,0.036
2,"Evening",22,"5","1",0.473,0.036
2,"Evening",22,"6","1",0.512,0.036
2,"Evening",22,"7","1",0.461,0.036
2,"Evening",22,"8","1",0.625,0.039
2,"Evening",22,"1","2",0.425,0.038
2,"Evening",22,"2","2",0.524,0.038
2,"Evening",22,"3","2",0.454,0.037
2,"Evening",22,"4","2",0.472,0.039
2,"Evening",22,"5","2",0.467,0.036
2,"Evening",22,"6","2",0.513,0.035
2,"Evening",22,"7","2",0.506,0.035
2,"Evening",22,"8","2",0.509,0.037
2,"Evening",22,"1","3",0.403,0.035
2,"Evening",22,"2","3",0.469,0.035
2,"Evening",22,"3","3",0.497,0.037
2,"Evening",22,"4","3",0.417,0.035
2,"Evening",22,"5","3",0.452,0.038
2,"Evening",22,"6","3",0.461,0.034
2,"Evening",22,"7","3",0.499,0.036
2,"Evening",22,"8","3",0.654,0.04
2,"Evening",22,"1","4",0.411,0.037
2,"Evening",22,"2","4",0.478,0.037
2,"Evening",22,"3","4",0.477,0.037
2,"Evening",22,"4","4",0.427,0.037
2,"Evening",22,"5","4",0.441,0.038
2,"Evening",22,"6","4",0.506,0.036
2,"Evening",22,"7","4",0.519,0.037
2,"Evening",22,"8","4",0.492,0.037
2,"Evening",22,"1","5",0.46,0.037
2,"Evening",22,"2","5",0.55,0.035
2,"Evening",22,"3","5",0.498,0.038
2,"Evening",22,"4","5",0.447,0.037
2,"Evening",22,"5","5",0.438,0.037
2,"Evening",22,"6","5",0.464,0.036
2,"Evening",22,"7","5",0.467,0.035
2,"Evening",22,"8","5",0.601,0.037
2,"Evening",22,"1","6",0.425,0.036
2,"Evening",22,"2","6",0.499,0.038
2,"Evening",22,"3","6",0.479,0.037
2,"Evening",22,"4","6",0.416,0.037
2,"Evening",22,"5","6",0.433,0.036
2,"Evening",22,"6","6",0.522,0.037
2,"Evening",22,"7","6",0.51,0.036
2,"Evening",22,"8","6",0.5,0.037
2,"Evening",22,"1","7",0.522,0.038
2,"Evening",22,"2","7",0.448,0.036
2,"Evening",22,"3","7",0.455,0.038
2,"Evening",22,"4","7",0.401,0.037
2,"Evening",22,"5","7",0.455,0.038
2,"Evening",22,"6","7",0.461,0.036
2,"Evening",22,"7","7",0.525,0.036
2,"Evening",22,"8","7",0.578,0.038
2,"Evening",22,"1","8",0.493,0.038
2,"Evening",22,"2","8",0.458,0.035
2,"Evening",22,"3","8",0.505,0.039
2,"Evening",22,"4","8",0.398,0.037
2,"Evening",22,"5","8",0.388,0.038
2,"Evening",22,"6","8",0.431,0.035
2,"Evening",22,"7","8",0.493,0.035
2,"Evening",22,"8","8",0.538,0.038
2,"Evening",22,"1","9",0.492,0.04
2,"Evening",22,"2","9",0.414,0.036
2,"Evening",22,"3","9",0.449,0.038
2,"Evening",22,"4","9",0.444,0.037
2,"Evening",22,"5","9",0.436,0.037
2,"Evening",22,"6","9",0.448,0.035
2,"Evening",22,"7","9",0.478,0.036
2,"Evening",22,"8","9",0.54,0.038
2,"Evening",22,"1","10",0.468,0.038
2,"Evening",22,"2","10",0.45,0.036
2,"Evening",22,"3","10",0.472,0.039
2,"Evening",22,"4","10",0.378,0.038
2,"Evening",22,"5","10",0.454,0.038
2,"Evening",22,"6","10",0.42,0.037
2,"Evening",22,"7","10",0.53,0.036
2,"Evening",22,"8","10",0.578,0.039
2,"Evening",22,"1","11",0.54,0.041
2,"Evening",22,"2","11",0.492,0.036
2,"Evening",22,"3","11",0.451,0.039
2,"Evening",22,"4","11",0.409,0.037
2,"Evening",22,"5","11",0.434,0.039
2,"Evening",22,"6","11",0.471,0.037
2,"Evening",22,"7","11",0.496,0.035
2,"Evening",22,"8","11",0.573,0.039
2,"Evening",22,"1","12",0.46,0.039
2,"Evening",22,"2","12",0.479,0.036
2,"Evening",22,"3","12",0.509,0.039
2,"Evening",22,"4","12",0.448,0.038
2,"Evening",22,"5","12",0.485,0.04
2,"Evening",22,"6","12",0.466,0.037
2,"Evening",22,"7","12",0.565,0.037
2,"Evening",22,"8","12",0.493,0.035
2,"Evening",23,"1","1",0.481,0.036
2,"Evening",23,"2","1",0.502,0.034
2,"Evening",23,"3","1",0.507,0.036
2,"Evening",23,"4","1",0.506,0.037
2,"Evening",23,"5","1",0.487,0.037
2,"Evening",23,"6","1",0.508,0.035
2,"Evening",23,"7","1",0.56,0.036
2,"Evening",23,"8","1",0.534,0.037
2,"Evening",23,"1","2",0.472,0.037
2,"Evening",23,"2","2",0.475,0.035
2,"Evening",23,"3","2",0.518,0.038
2,"Evening",23,"4","2",0.532,0.038
2,"Evening",23,"5","2",0.525,0.038
2,"Evening",23,"6","2",0.554,0.035
2,"Evening",23,"7","2",0.53,0.035
2,"Evening",23,"8","2",0.526,0.037
2,"Evening",23,"1","3",0.51,0.039
2,"Evening",23,"2","3",0.513,0.036
2,"Evening",23,"3","3",0.6,0.039
2,"Evening",23,"4","3",0.514,0.039
2,"Evening",23,"5","3",0.601,0.04
2,"Evening",23,"6","3",0.626,0.04
2,"Evening",23,"7","3",0.494,0.035
2,"Evening",23,"8","3",0.502,0.038
2,"Evening",23,"1","4",0.513,0.038
2,"Evening",23,"2","4",0.551,0.037
2,"Evening",23,"3","4",0.597,0.04
2,"Evening",23,"4","4",0.55,0.04
2,"Evening",23,"5","4",0.487,0.038
2,"Evening",23,"6","4",0.506,0.035
2,"Evening",23,"7","4",0.486,0.037
2,"Evening",23,"8","4",0.51,0.037
2,"Evening",23,"1","5",0.568,0.038
2,"Evening",23,"2","5",0.542,0.037
2,"Evening",23,"3","5",0.63,0.039
2,"Evening",23,"4","5",0.611,0.039
2,"Evening",23,"5","5",0.723,0.039
2,"Evening",23,"6","5",0.601,0.036
2,"Evening",23,"7","5",0.546,0.036
2,"Evening",23,"8","5",0.461,0.035
2,"Evening",23,"1","6",0.534,0.038
2,"Evening",23,"2","6",0.654,0.039
2,"Evening",23,"3","6",0.618,0.039
2,"Evening",23,"4","6",0.576,0.039
2,"Evening",23,"5","6",0.576,0.038
2,"Evening",23,"6","6",0.594,0.038
2,"Evening",23,"7","6",0.566,0.038
2,"Evening",23,"8","6",0.644,0.039
2,"Evening",23,"1","7",0.558,0.038
2,"Evening",23,"2","7",0.54,0.036
2,"Evening",23,"3","7",0.619,0.04
2,"Evening",23,"4","7",0.581,0.038
2,"Evening",23,"5","7",0.673,0.041
2,"Evening",23,"6","7",0.551,0.037
2,"Evening",23,"7","7",0.578,0.036
2,"Evening",23,"8","7",0.536,0.037
2,"Evening",23,"1","8",0.56,0.039
2,"Evening",23,"2","8",0.589,0.038
2,"Evening",23,"3","8",0.642,0.039
2,"Evening",23,"4","8",0.608,0.04
2,"Evening",23,"5","8",0.524,0.039
2,"Evening",23,"6","8",0.544,0.038
2,"Evening",23,"7","8",0.567,0.036
2,"Evening",23,"8","8",0.628,0.039
2,"Evening",23,"1","9",0.539,0.041
2,"Evening",23,"2","9",0.528,0.035
2,"Evening",23,"3","9",0.595,0.04
2,"Evening",23,"4","9",0.623,0.038
2,"Evening",23,"5","9",0.586,0.039
2,"Evening",23,"6","9",0.518,0.036
2,"Evening",23,"7","9",0.528,0.035
2,"Evening",23,"8","9",0.493,0.037
2,"Evening",23,"1","10",0.471,0.036
2,"Evening",23,"2","10",0.605,0.037
2,"Evening",23,"3","10",0.564,0.039
2,"Evening",23,"4","10",0.567,0.038
2,"Evening",23,"5","10",0.562,0.04
2,"Evening",23,"6","10",0.565,0.04
2,"Evening",23,"7","10",0.555,0.036
2,"Evening",23,"8","10",0.609,0.04
2,"Evening",23,"1","11",0.45,0.038
2,"Evening",23,"2","11",0.539,0.035
2,"Evening",23,"3","11",0.516,0.039
2,"Evening",23,"4","11",0.57,0.037
2,"Evening",23,"5","11",0.587,0.039
2,"Evening",23,"6","11",0.651,0.039
2,"Evening",23,"7","11",0.568,0.037
2,"Evening",23,"8","11",0.542,0.038
2,"Evening",23,"1","12",0.326,0.035
2,"Evening",23,"2","12",0.523,0.037
2,"Evening",23,"3","12",0.535,0.039
2,"Evening",23,"4","12",0.553,0.038
2,"Evening",23,"5","12",0.542,0.038
2,"Evening",23,"6","12",0.614,0.037
2,"Evening",23,"7","12",0.596,0.037
2,"Evening",23,"8","12",0.331,0.035
2,"Evening",24,"1","1",0.526,0.038
2,"Evening",24,"2","1",0.491,0.036
2,"Evening",24,"3","1",0.546,0.038
2,"Evening",24,"4","1",0.53,0.038
2,"Evening",24,"5","1",0.499,0.039
2,"Evening",24,"6","1",0.492,0.036
2,"Evening",24,"7","1",0.509,0.036
2,"Evening",24,"8","1",0.525,0.037
2,"Evening",24,"1","2",0.5,0.038
2,"Evening",24,"2","2",0.538,0.037
2,"Evening",24,"3","2",0.543,0.039
2,"Evening",24,"4","2",0.472,0.04
2,"Evening",24,"5","2",0.552,0.038
2,"Evening",24,"6","2",0.518,0.036
2,"Evening",24,"7","2",0.516,0.035
2,"Evening",24,"8","2",0.463,0.037
2,"Evening",24,"1","3",0.502,0.039
2,"Evening",24,"2","3",0.472,0.035
2,"Evening",24,"3","3",0.551,0.037
2,"Evening",24,"4","3",0.533,0.038
2,"Evening",24,"5","3",0.483,0.036
2,"Evening",24,"6","3",0.496,0.036
2,"Evening",24,"7","3",0.493,0.036
2,"Evening",24,"8","3",0.531,0.038
2,"Evening",24,"1","4",0.534,0.04
2,"Evening",24,"2","4",0.533,0.036
2,"Evening",24,"3","4",0.6,0.038
2,"Evening",24,"4","4",0.486,0.039
2,"Evening",24,"5","4",0.571,0.039
2,"Evening",24,"6","4",0.492,0.036
2,"Evening",24,"7","4",0.597,0.037
2,"Evening",24,"8","4",0.546,0.037
2,"Evening",24,"1","5",0.572,0.04
2,"Evening",24,"2","5",0.497,0.036
2,"Evening",24,"3","5",0.595,0.039
2,"Evening",24,"4","5",0.518,0.037
2,"Evening",24,"5","5",0.529,0.038
2,"Evening",24,"6","5",0.482,0.034
2,"Evening",24,"7","5",0.457,0.035
2,"Evening",24,"8","5",0.501,0.035
2,"Evening",24,"1","6",0.54,0.038
2,"Evening",24,"2","6",0.562,0.037
2,"Evening",24,"3","6",0.541,0.036
2,"Evening",24,"4","6",0.465,0.038
2,"Evening",24,"5","6",0.542,0.037
2,"Evening",24,"6","6",0.551,0.036
2,"Evening",24,"7","6",0.547,0.037
2,"Evening",24,"8","6",0.522,0.036
2,"Evening",24,"1","7",0.465,0.039
2,"Evening",24,"2","7",0.59,0.037
2,"Evening",24,"3","7",0.599,0.04
2,"Evening",24,"4","7",0.489,0.038
2,"Evening",24,"5","7",0.529,0.04
2,"Evening",24,"6","7",0.508,0.035
2,"Evening",24,"7","7",0.551,0.037
2,"Evening",24,"8","7",0.615,0.038
2,"Evening",24,"1","8",0.569,0.039
2,"Evening",24,"2","8",0.556,0.037
2,"Evening",24,"3","8",0.578,0.039
2,"Evening",24,"4","8",0.468,0.037
2,"Evening",24,"5","8",0.499,0.039
2,"Evening",24,"6","8",0.535,0.036
2,"Evening",24,"7","8",0.474,0.034
2,"Evening",24,"8","8",0.516,0.037
2,"Evening",24,"1","9",0.533,0.04
2,"Evening",24,"2","9",0.576,0.038
2,"Evening",24,"3","9",0.604,0.04
2,"Evening",24,"4","9",0.52,0.037
2,"Evening",24,"5","9",0.477,0.038
2,"Evening",24,"6","9",0.551,0.036
2,"Evening",24,"7","9",0.488,0.036
2,"Evening",24,"8","9",0.588,0.038
2,"Evening",24,"1","10",0.552,0.04
2,"Evening",24,"2","10",0.577,0.037
2,"Evening",24,"3","10",0.534,0.04
2,"Evening",24,"4","10",0.529,0.037
2,"Evening",24,"5","10",0.579,0.039
2,"Evening",24,"6","10",0.589,0.038
2,"Evening",24,"7","10",0.549,0.036
2,"Evening",24,"8","10",0.58,0.038
2,"Evening",24,"1","11",0.543,0.041
2,"Evening",24,"2","11",0.6,0.037
2,"Evening",24,"3","11",0.632,0.042
2,"Evening",24,"4","11",0.591,0.039
2,"Evening",24,"5","11",0.573,0.041
2,"Evening",24,"6","11",0.613,0.04
2,"Evening",24,"7","11",0.561,0.036
2,"Evening",24,"8","11",0.702,0.04
2,"Evening",24,"1","12",0.588,0.041
2,"Evening",24,"2","12",0.581,0.039
2,"Evening",24,"3","12",0.653,0.041
2,"Evening",24,"4","12",0.616,0.039
2,"Evening",24,"5","12",0.624,0.041
2,"Evening",24,"6","12",0.621,0.039
2,"Evening",24,"7","12",0.589,0.036
2,"Evening",24,"8","12",0.592,0.038
2,"Evening",25,"1","1",0.628,0.039
2,"Evening",25,"2","1",0.577,0.037
2,"Evening",25,"3","1",0.615,0.04
2,"Evening",25,"4","1",0.489,0.038
2,"Evening",25,"5","1",0.571,0.04
2,"Evening",25,"6","1",0.594,0.037
2,"Evening",25,"7","1",0.527,0.036
2,"Evening",25,"8","1",0.589,0.039
2,"Evening",25,"1","2",0.632,0.04
2,"Evening",25,"2","2",0.624,0.039
2,"Evening",25,"3","2",0.639,0.039
2,"Evening",25,"4","2",0.637,0.042
2,"Evening",25,"5","2",0.543,0.038
2,"Evening",25,"6","2",0.518,0.035
2,"Evening",25,"7","2",0.462,0.036
2,"Evening",25,"8","2",0.535,0.038
2,"Evening",25,"1","3",0.618,0.039
2,"Evening",25,"2","3",0.59,0.037
2,"Evening",25,"3","3",0.579,0.039
2,"Evening",25,"4","3",0.462,0.038
2,"Evening",25,"5","3",0.544,0.039
2,"Evening",25,"6","3",0.538,0.037
2,"Evening",25,"7","3",0.488,0.036
2,"Evening",25,"8","3",0.529,0.038
2,"Evening",25,"1","4",0.628,0.04
2,"Evening",25,"2","4",0.586,0.038
2,"Evening",25,"3","4",0.62,0.039
2,"Evening",25,"4","4",0.621,0.04
2,"Evening",25,"5","4",0.558,0.038
2,"Evening",25,"6","4",0.501,0.034
2,"Evening",25,"7","4",0.47,0.038
2,"Evening",25,"8","4",0.478,0.036
2,"Evening",25,"1","5",0.606,0.039
2,"Evening",25,"2","5",0.555,0.037
2,"Evening",25,"3","5",0.613,0.04
2,"Evening",25,"4","5",0.495,0.038
2,"Evening",25,"5","5",0.546,0.038
2,"Evening",25,"6","5",0.563,0.037
2,"Evening",25,"7","5",0.471,0.036
2,"Evening",25,"8","5",0.504,0.036
2,"Evening",25,"1","6",0.636,0.039
2,"Evening",25,"2","6",0.639,0.039
2,"Evening",25,"3","6",0.622,0.039
2,"Evening",25,"4","6",0.668,0.042
2,"Evening",25,"5","6",0.569,0.038
2,"Evening",25,"6","6",0.568,0.038
2,"Evening",25,"7","6",0.497,0.038
2,"Evening",25,"8","6",0.526,0.037
2,"Evening",25,"1","7",0.652,0.039
2,"Evening",25,"2","7",0.583,0.037
2,"Evening",25,"3","7",0.564,0.039
2,"Evening",25,"4","7",0.488,0.04
2,"Evening",25,"5","7",0.508,0.038
2,"Evening",25,"6","7",0.498,0.038
2,"Evening",25,"7","7",0.507,0.036
2,"Evening",25,"8","7",0.608,0.038
2,"Evening",25,"1","8",0.623,0.039
2,"Evening",25,"2","8",0.543,0.036
2,"Evening",25,"3","8",0.642,0.04
2,"Evening",25,"4","8",0.616,0.04
2,"Evening",25,"5","8",0.505,0.037
2,"Evening",25,"6","8",0.518,0.038
2,"Evening",25,"7","8",0.48,0.037
2,"Evening",25,"8","8",0.531,0.037
2,"Evening",25,"1","9",0.588,0.041
2,"Evening",25,"2","9",0.504,0.038
2,"Evening",25,"3","9",0.618,0.041
2,"Evening",25,"4","9",0.458,0.037
2,"Evening",25,"5","9",0.487,0.04
2,"Evening",25,"6","9",0.479,0.037
2,"Evening",25,"7","9",0.469,0.036
2,"Evening",25,"8","9",0.526,0.037
2,"Evening",25,"1","10",0.579,0.039
2,"Evening",25,"2","10",0.54,0.039
2,"Evening",25,"3","10",0.55,0.04
2,"Evening",25,"4","10",0.605,0.041
2,"Evening",25,"5","10",0.512,0.038
2,"Evening",25,"6","10",0.528,0.039
2,"Evening",25,"7","10",0.519,0.036
2,"Evening",25,"8","10",0.535,0.038
2,"Evening",25,"1","11",0.553,0.041
2,"Evening",25,"2","11",0.511,0.036
2,"Evening",25,"3","11",0.498,0.04
2,"Evening",25,"4","11",0.464,0.037
2,"Evening",25,"5","11",0.514,0.04
2,"Evening",25,"6","11",0.586,0.039
2,"Evening",25,"7","11",0.569,0.037
2,"Evening",25,"8","11",0.571,0.039
2,"Evening",25,"1","12",0.584,0.042
2,"Evening",25,"2","12",0.609,0.038
2,"Evening",25,"3","12",0.571,0.039
2,"Evening",25,"4","12",0.624,0.04
2,"Evening",25,"5","12",0.604,0.04
2,"Evening",25,"6","12",0.595,0.04
2,"Evening",25,"7","12",0.59,0.038
2,"Evening",25,"8","12",0.525,0.039
2,"Evening",26,"1","1",0.514,0.037
2,"Evening",26,"2","1",0.47,0.035
2,"Evening",26,"3","1",0.504,0.037
2,"Evening",26,"4","1",0.517,0.038
2,"Evening",26,"5","1",0.587,0.038
2,"Evening",26,"6","1",0.497,0.036
2,"Evening",26,"7","1",0.509,0.035
2,"Evening",26,"8","1",0.535,0.037
2,"Evening",26,"1","2",0.469,0.037
2,"Evening",26,"2","2",0.608,0.039
2,"Evening",26,"3","2",0.508,0.038
2,"Evening",26,"4","2",0.492,0.038
2,"Evening",26,"5","2",0.455,0.037
